contract_symbol,date,open,high,low,close,volume,open_interest,month_of_expiration,ticker,expiration_date
BRT_1,12/08/2020,44.61999893,44.61999893,44.61999893,44.61999893,44.61999893,44.61999893,Oct-20,COV20,28/08/2020
BRT_1,13/08/2020,45.31999969,45.31999969,45.31999969,45.31999969,45.31999969,45.31999969,Oct-20,COV20,28/08/2020
BRT_1,14/08/2020,45.29000092,45.29000092,45.29000092,45.29000092,45.29000092,45.29000092,Oct-20,COV20,28/08/2020
BRT_1,17/08/2020,44.86000061,44.86000061,44.86000061,44.86000061,44.86000061,44.86000061,Oct-20,COV20,28/08/2020
BRT_1,18/08/2020,45.27000046,45.27000046,45.27000046,45.27000046,45.27000046,45.27000046,Oct-20,COV20,28/08/2020
BRT_1,19/08/2020,45.16999817,45.16999817,45.16999817,45.16999817,45.16999817,45.16999817,Oct-20,COV20,28/08/2020
BRT_1,20/08/2020,45.13999939,45.13999939,45.13999939,45.13999939,45.13999939,45.13999939,Oct-20,COV20,28/08/2020
BRT_1,21/08/2020,45.02999878,45.02999878,45.02999878,45.02999878,45.02999878,45.02999878,Oct-20,COV20,28/08/2020
BRT_1,24/08/2020,44.5,44.5,44.5,44.5,44.5,44.5,Oct-20,COV20,28/08/2020
BRT_1,25/08/2020,45.11999893,45.11999893,45.11999893,45.11999893,45.11999893,45.11999893,Oct-20,COV20,28/08/2020
BRT_1,26/08/2020,45.97000122,45.97000122,45.97000122,45.97000122,45.97000122,45.97000122,Oct-20,COV20,28/08/2020
BRT_1,27/08/2020,45.70000076,45.70000076,45.70000076,45.70000076,45.70000076,45.70000076,Oct-20,COV20,28/08/2020
BRT_1,28/08/2020,45.09999847,45.09999847,45.09999847,45.09999847,45.09999847,45.09999847,Oct-20,COV20,28/08/2020
BRT_1,31/08/2020,45.79999924,45.79999924,45.79999924,45.79999924,45.79999924,45.79999924,Nov-20,COX20,30/09/2020
BRT_1,01/09/2020,45.59999847,45.59999847,45.59999847,45.59999847,45.59999847,45.59999847,Nov-20,COX20,30/09/2020
BRT_1,02/09/2020,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,Nov-20,COX20,30/09/2020
BRT_1,03/09/2020,44.65000153,44.65000153,44.65000153,44.65000153,44.65000153,44.65000153,Nov-20,COX20,30/09/2020
BRT_1,04/09/2020,43.75999832,43.75999832,43.75999832,43.75999832,43.75999832,43.75999832,Nov-20,COX20,30/09/2020
BRT_1,07/09/2020,42.20000076,42.20000076,42.20000076,42.20000076,42.20000076,42.20000076,Nov-20,COX20,30/09/2020
BRT_1,08/09/2020,42.08000183,42.08000183,42.08000183,42.08000183,42.08000183,42.08000183,Nov-20,COX20,30/09/2020
BRT_1,09/09/2020,39.65000153,39.65000153,39.65000153,39.65000153,39.65000153,39.65000153,Nov-20,COX20,30/09/2020
BRT_1,10/09/2020,40.58000183,40.58000183,40.58000183,40.58000183,40.58000183,40.58000183,Nov-20,COX20,30/09/2020
BRT_1,11/09/2020,39.95999908,39.95999908,39.95999908,39.95999908,39.95999908,39.95999908,Nov-20,COX20,30/09/2020
BRT_1,14/09/2020,39.77999878,39.77999878,39.77999878,39.77999878,39.77999878,39.77999878,Nov-20,COX20,30/09/2020
BRT_1,15/09/2020,39.70000076,39.70000076,39.70000076,39.70000076,39.70000076,39.70000076,Nov-20,COX20,30/09/2020
BRT_1,16/09/2020,40.72000122,40.72000122,40.72000122,40.72000122,40.72000122,40.72000122,Nov-20,COX20,30/09/2020
BRT_1,17/09/2020,42.31999969,42.31999969,42.31999969,42.31999969,42.31999969,42.31999969,Nov-20,COX20,30/09/2020
BRT_1,18/09/2020,43.22000122,43.22000122,43.22000122,43.22000122,43.22000122,43.22000122,Nov-20,COX20,30/09/2020
BRT_1,21/09/2020,43.00999832,43.00999832,43.00999832,43.00999832,43.00999832,43.00999832,Nov-20,COX20,30/09/2020
BRT_1,22/09/2020,41.79000092,41.79000092,41.79000092,41.79000092,41.79000092,41.79000092,Nov-20,COX20,30/09/2020
BRT_1,23/09/2020,41.66999817,41.66999817,41.66999817,41.66999817,41.66999817,41.66999817,Nov-20,COX20,30/09/2020
BRT_1,24/09/2020,41.36000061,41.36000061,41.36000061,41.36000061,41.36000061,41.36000061,Nov-20,COX20,30/09/2020
BRT_1,25/09/2020,41.84999847,41.84999847,41.84999847,41.84999847,41.84999847,41.84999847,Nov-20,COX20,30/09/2020
BRT_1,28/09/2020,41.86999893,41.86999893,41.86999893,41.86999893,41.86999893,41.86999893,Nov-20,COX20,30/09/2020
BRT_1,29/09/2020,42.47000122,42.47000122,42.47000122,42.47000122,42.47000122,42.47000122,Nov-20,COX20,30/09/2020
BRT_1,30/09/2020,40.65999985,40.65999985,40.65999985,40.65999985,40.65999985,40.65999985,Nov-20,COX20,30/09/2020
BRT_1,01/10/2020,42.16999817,42.16999817,42.16999817,42.16999817,42.16999817,42.16999817,Dec-20,COZ20,30/10/2020
BRT_1,02/10/2020,40.65000153,40.65000153,40.65000153,40.65000153,40.65000153,40.65000153,Dec-20,COZ20,30/10/2020
BRT_1,05/10/2020,39.18999863,39.18999863,39.18999863,39.18999863,39.18999863,39.18999863,Dec-20,COZ20,30/10/2020
BRT_1,06/10/2020,41.40999985,41.40999985,41.40999985,41.40999985,41.40999985,41.40999985,Dec-20,COZ20,30/10/2020
BRT_1,07/10/2020,41.84999847,41.84999847,41.84999847,41.84999847,41.84999847,41.84999847,Dec-20,COZ20,30/10/2020
BRT_1,08/10/2020,42.15000153,42.15000153,42.15000153,42.15000153,42.15000153,42.15000153,Dec-20,COZ20,30/10/2020
BRT_1,09/10/2020,43.36000061,43.36000061,43.36000061,43.36000061,43.36000061,43.36000061,Dec-20,COZ20,30/10/2020
BRT_1,12/10/2020,42.59999847,42.59999847,42.59999847,42.59999847,42.59999847,42.59999847,Dec-20,COZ20,30/10/2020
BRT_1,13/10/2020,41.81000137,41.81000137,41.81000137,41.81000137,41.81000137,41.81000137,Dec-20,COZ20,30/10/2020
BRT_1,14/10/2020,42.43000031,42.43000031,42.43000031,42.43000031,42.43000031,42.43000031,Dec-20,COZ20,30/10/2020
BRT_1,15/10/2020,43.45000076,43.45000076,43.45000076,43.45000076,43.45000076,43.45000076,Dec-20,COZ20,30/10/2020
BRT_1,16/10/2020,43.09999847,43.09999847,43.09999847,43.09999847,43.09999847,43.09999847,Dec-20,COZ20,30/10/2020
BRT_1,19/10/2020,42.68999863,42.68999863,42.68999863,42.68999863,42.68999863,42.68999863,Dec-20,COZ20,30/10/2020
BRT_1,20/10/2020,42.45000076,42.45000076,42.45000076,42.45000076,42.45000076,42.45000076,Dec-20,COZ20,30/10/2020
BRT_1,21/10/2020,42.90999985,42.90999985,42.90999985,42.90999985,42.90999985,42.90999985,Dec-20,COZ20,30/10/2020
BRT_1,22/10/2020,41.59000015,41.59000015,41.59000015,41.59000015,41.59000015,41.59000015,Dec-20,COZ20,30/10/2020
BRT_1,23/10/2020,42.40000153,42.40000153,42.40000153,42.40000153,42.40000153,42.40000153,Dec-20,COZ20,30/10/2020
BRT_1,26/10/2020,41.52999878,41.52999878,41.52999878,41.52999878,41.52999878,41.52999878,Dec-20,COZ20,30/10/2020
BRT_1,27/10/2020,40.5,40.5,40.5,40.5,40.5,40.5,Dec-20,COZ20,30/10/2020
BRT_1,28/10/2020,40.61000061,40.61000061,40.61000061,40.61000061,40.61000061,40.61000061,Dec-20,COZ20,30/10/2020
BRT_1,29/10/2020,39.15999985,39.15999985,39.15999985,39.15999985,39.15999985,39.15999985,Dec-20,COZ20,30/10/2020
BRT_1,30/10/2020,37.5,37.5,37.5,37.5,37.5,37.5,Dec-20,COZ20,30/10/2020
BRT_1,02/11/2020,37.36999893,37.36999893,37.36999893,37.36999893,37.36999893,37.36999893,Jan-21,COF21,30/11/2020
BRT_1,03/11/2020,39.25999832,39.25999832,39.25999832,39.25999832,39.25999832,39.25999832,Jan-21,COF21,30/11/2020
BRT_1,04/11/2020,40.13000107,40.13000107,40.13000107,40.13000107,40.13000107,40.13000107,Jan-21,COF21,30/11/2020
BRT_1,05/11/2020,40.95999908,40.95999908,40.95999908,40.95999908,40.95999908,40.95999908,Jan-21,COF21,30/11/2020
BRT_1,06/11/2020,40.63000107,40.63000107,40.63000107,40.63000107,40.63000107,40.63000107,Jan-21,COF21,30/11/2020
BRT_1,09/11/2020,39.65000153,39.65000153,39.65000153,39.65000153,39.65000153,39.65000153,Jan-21,COF21,30/11/2020
BRT_1,10/11/2020,41.75,41.75,41.75,41.75,41.75,41.75,Jan-21,COF21,30/11/2020
BRT_1,11/11/2020,43.77000046,43.77000046,43.77000046,43.77000046,43.77000046,43.77000046,Jan-21,COF21,30/11/2020
BRT_1,12/11/2020,43.72999954,43.72999954,43.72999954,43.72999954,43.72999954,43.72999954,Jan-21,COF21,30/11/2020
BRT_1,13/11/2020,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,Jan-21,COF21,30/11/2020
BRT_1,16/11/2020,42.70999908,42.70999908,42.70999908,42.70999908,42.70999908,42.70999908,Jan-21,COF21,30/11/2020
BRT_1,17/11/2020,43.88999939,43.88999939,43.88999939,43.88999939,43.88999939,43.88999939,Jan-21,COF21,30/11/2020
BRT_1,18/11/2020,43.75,43.75,43.75,43.75,43.75,43.75,Jan-21,COF21,30/11/2020
BRT_1,19/11/2020,43.95999908,43.95999908,43.95999908,43.95999908,43.95999908,43.95999908,Jan-21,COF21,30/11/2020
BRT_1,20/11/2020,44.15000153,44.15000153,44.15000153,44.15000153,44.15000153,44.15000153,Jan-21,COF21,30/11/2020
BRT_1,23/11/2020,45.08000183,45.08000183,45.08000183,45.08000183,45.08000183,45.08000183,Jan-21,COF21,30/11/2020
BRT_1,24/11/2020,45.90000153,45.90000153,45.90000153,45.90000153,45.90000153,45.90000153,Jan-21,COF21,30/11/2020
BRT_1,25/11/2020,47.79999924,47.79999924,47.79999924,47.79999924,47.79999924,47.79999924,Jan-21,COF21,30/11/2020
BRT_1,26/11/2020,48.75999832,48.75999832,48.75999832,48.75999832,48.75999832,48.75999832,Jan-21,COF21,30/11/2020
BRT_1,27/11/2020,47.81000137,47.81000137,47.81000137,47.81000137,47.81000137,47.81000137,Jan-21,COF21,30/11/2020
BRT_1,30/11/2020,47.90999985,47.90999985,47.90999985,47.90999985,47.90999985,47.90999985,Jan-21,COF21,30/11/2020
BRT_1,01/12/2020,47.79000092,47.79000092,47.79000092,47.79000092,47.79000092,47.79000092,Feb-21,COG21,30/12/2020
BRT_1,02/12/2020,47.04999924,47.04999924,47.04999924,47.04999924,47.04999924,47.04999924,Feb-21,COG21,30/12/2020
BRT_1,03/12/2020,48,48,48,48,48,48,Feb-21,COG21,30/12/2020
BRT_1,04/12/2020,48.95999908,48.95999908,48.95999908,48.95999908,48.95999908,48.95999908,Feb-21,COG21,30/12/2020
BRT_1,07/12/2020,49.22999954,49.22999954,49.22999954,49.22999954,49.22999954,49.22999954,Feb-21,COG21,30/12/2020
BRT_1,08/12/2020,48.58000183,48.58000183,48.58000183,48.58000183,48.58000183,48.58000183,Feb-21,COG21,30/12/2020
BRT_1,09/12/2020,48.84000015,48.84000015,48.84000015,48.84000015,48.84000015,48.84000015,Feb-21,COG21,30/12/2020
BRT_1,10/12/2020,49,49,49,49,49,49,Feb-21,COG21,30/12/2020
BRT_1,11/12/2020,50.45000076,50.45000076,50.45000076,50.45000076,50.45000076,50.45000076,Feb-21,COG21,30/12/2020
BRT_1,14/12/2020,50.04999924,50.04999924,50.04999924,50.04999924,50.04999924,50.04999924,Feb-21,COG21,30/12/2020
BRT_1,15/12/2020,50.29999924,50.29999924,50.29999924,50.29999924,50.29999924,50.29999924,Feb-21,COG21,30/12/2020
BRT_1,16/12/2020,50.63999939,50.63999939,50.63999939,50.63999939,50.63999939,50.63999939,Feb-21,COG21,30/12/2020
BRT_1,17/12/2020,51.11999893,51.11999893,51.11999893,51.11999893,51.11999893,51.11999893,Feb-21,COG21,30/12/2020
BRT_1,18/12/2020,51.43000031,51.43000031,51.43000031,51.43000031,51.43000031,51.43000031,Feb-21,COG21,30/12/2020
BRT_1,21/12/2020,52.22000122,52.22000122,52.22000122,52.22000122,52.22000122,52.22000122,Feb-21,COG21,30/12/2020
BRT_1,22/12/2020,50.65000153,50.65000153,50.65000153,50.65000153,50.65000153,50.65000153,Feb-21,COG21,30/12/2020
BRT_1,23/12/2020,49.70000076,49.70000076,49.70000076,49.70000076,49.70000076,49.70000076,Feb-21,COG21,30/12/2020
BRT_1,24/12/2020,51.11000061,51.11000061,51.11000061,51.11000061,51.11000061,51.11000061,Feb-21,COG21,30/12/2020
BRT_1,28/12/2020,51.25,51.25,51.25,51.25,51.25,51.25,Feb-21,COG21,30/12/2020
BRT_1,29/12/2020,51.02000046,51.02000046,51.02000046,51.02000046,51.02000046,51.02000046,Feb-21,COG21,30/12/2020
BRT_1,30/12/2020,51.31999969,51.31999969,51.31999969,51.31999969,51.31999969,51.31999969,Feb-21,COG21,30/12/2020
BRT_1,31/12/2020,51.49000168,51.49000168,51.49000168,51.49000168,51.49000168,51.49000168,Mar-21,COH21,29/01/2021
BRT_1,04/01/2021,51.5,51.5,51.5,51.5,51.5,51.5,Mar-21,COH21,29/01/2021
BRT_1,05/01/2021,50.95000076,50.95000076,50.95000076,50.95000076,50.95000076,50.95000076,Mar-21,COH21,29/01/2021
BRT_1,06/01/2021,53.52000046,53.52000046,53.52000046,53.52000046,53.52000046,53.52000046,Mar-21,COH21,29/01/2021
BRT_1,07/01/2021,54.13000107,54.13000107,54.13000107,54.13000107,54.13000107,54.13000107,Mar-21,COH21,29/01/2021
BRT_1,08/01/2021,54.56000137,54.56000137,54.56000137,54.56000137,54.56000137,54.56000137,Mar-21,COH21,29/01/2021
BRT_1,11/01/2021,56.24000168,56.24000168,56.24000168,56.24000168,56.24000168,56.24000168,Mar-21,COH21,29/01/2021
BRT_1,12/01/2021,55.65999985,55.65999985,55.65999985,55.65999985,55.65999985,55.65999985,Mar-21,COH21,29/01/2021
BRT_1,13/01/2021,56.83000183,56.83000183,56.83000183,56.83000183,56.83000183,56.83000183,Mar-21,COH21,29/01/2021
BRT_1,14/01/2021,55.93000031,55.93000031,55.93000031,55.93000031,55.93000031,55.93000031,Mar-21,COH21,29/01/2021
BRT_1,15/01/2021,56.40999985,56.40999985,56.40999985,56.40999985,56.40999985,56.40999985,Mar-21,COH21,29/01/2021
BRT_1,18/01/2021,54.75,54.75,54.75,54.75,54.75,54.75,Mar-21,COH21,29/01/2021
BRT_1,19/01/2021,55.00999832,55.00999832,55.00999832,55.00999832,55.00999832,55.00999832,Mar-21,COH21,29/01/2021
BRT_1,20/01/2021,56.06999969,56.06999969,56.06999969,56.06999969,56.06999969,56.06999969,Mar-21,COH21,29/01/2021
BRT_1,21/01/2021,55.81999969,55.81999969,55.81999969,55.81999969,55.81999969,55.81999969,Mar-21,COH21,29/01/2021
BRT_1,22/01/2021,56,56,56,56,56,56,Mar-21,COH21,29/01/2021
BRT_1,25/01/2021,55.25999832,55.25999832,55.25999832,55.25999832,55.25999832,55.25999832,Mar-21,COH21,29/01/2021
BRT_1,26/01/2021,55.93000031,55.93000031,55.93000031,55.93000031,55.93000031,55.93000031,Mar-21,COH21,29/01/2021
BRT_1,27/01/2021,56.04999924,56.04999924,56.04999924,56.04999924,56.04999924,56.04999924,Mar-21,COH21,29/01/2021
BRT_1,28/01/2021,55.40999985,55.40999985,55.40999985,55.40999985,55.40999985,55.40999985,Mar-21,COH21,29/01/2021
BRT_1,29/01/2021,55.52000046,55.52000046,55.52000046,55.52000046,55.52000046,55.52000046,Mar-21,COH21,29/01/2021
BRT_1,01/02/2021,54.90999985,54.90999985,54.90999985,54.90999985,54.90999985,54.90999985,Apr-21,COJ21,26/02/2021
BRT_1,02/02/2021,56.34999847,56.34999847,56.34999847,56.34999847,56.34999847,56.34999847,Apr-21,COJ21,26/02/2021
BRT_1,03/02/2021,57.84999847,57.84999847,57.84999847,57.84999847,57.84999847,57.84999847,Apr-21,COJ21,26/02/2021
BRT_1,04/02/2021,58.59000015,58.59000015,58.59000015,58.59000015,58.59000015,58.59000015,Apr-21,COJ21,26/02/2021
BRT_1,05/02/2021,59.16999817,59.16999817,59.16999817,59.16999817,59.16999817,59.16999817,Apr-21,COJ21,26/02/2021
BRT_1,08/02/2021,59.43000031,59.43000031,59.43000031,59.43000031,59.43000031,59.43000031,Apr-21,COJ21,26/02/2021
BRT_1,09/02/2021,60.79999924,60.79999924,60.79999924,60.79999924,60.79999924,60.79999924,Apr-21,COJ21,26/02/2021
BRT_1,10/02/2021,61.20999908,61.20999908,61.20999908,61.20999908,61.20999908,61.20999908,Apr-21,COJ21,26/02/2021
BRT_1,11/02/2021,61.00999832,61.00999832,61.00999832,61.00999832,61.00999832,61.00999832,Apr-21,COJ21,26/02/2021
BRT_1,12/02/2021,60.81999969,60.81999969,60.81999969,60.81999969,60.81999969,60.81999969,Apr-21,COJ21,26/02/2021
BRT_1,15/02/2021,62.83000183,62.83000183,62.83000183,62.83000183,62.83000183,62.83000183,Apr-21,COJ21,26/02/2021
BRT_1,16/02/2021,63.47000122,63.47000122,63.47000122,63.47000122,63.47000122,63.47000122,Apr-21,COJ21,26/02/2021
BRT_1,17/02/2021,63.15000153,63.15000153,63.15000153,63.15000153,63.15000153,63.15000153,Apr-21,COJ21,26/02/2021
BRT_1,18/02/2021,65.01999664,65.01999664,65.01999664,65.01999664,65.01999664,65.01999664,Apr-21,COJ21,26/02/2021
BRT_1,19/02/2021,63.29999924,63.29999924,63.29999924,63.29999924,63.29999924,63.29999924,Apr-21,COJ21,26/02/2021
BRT_1,22/02/2021,62.68000031,62.68000031,62.68000031,62.68000031,62.68000031,62.68000031,Apr-21,COJ21,26/02/2021
BRT_1,23/02/2021,65.51000214,65.51000214,65.51000214,65.51000214,65.51000214,65.51000214,Apr-21,COJ21,26/02/2021
BRT_1,24/02/2021,65.05999756,65.05999756,65.05999756,65.05999756,65.05999756,65.05999756,Apr-21,COJ21,26/02/2021
BRT_1,25/02/2021,67.19999695,67.19999695,67.19999695,67.19999695,67.19999695,67.19999695,Apr-21,COJ21,26/02/2021
BRT_1,26/02/2021,66.88999939,66.88999939,66.88999939,66.88999939,66.88999939,66.88999939,Apr-21,COJ21,26/02/2021
BRT_1,01/03/2021,64.84999847,64.84999847,64.84999847,64.84999847,64.84999847,64.84999847,May-21,COK21,31/03/2021
BRT_1,02/03/2021,63.11999893,63.11999893,63.11999893,63.11999893,63.11999893,63.11999893,May-21,COK21,31/03/2021
BRT_1,03/03/2021,62.38000107,62.38000107,62.38000107,62.38000107,62.38000107,62.38000107,May-21,COK21,31/03/2021
BRT_1,04/03/2021,64.09999847,64.09999847,64.09999847,64.09999847,64.09999847,64.09999847,May-21,COK21,31/03/2021
BRT_1,05/03/2021,67.16000366,67.16000366,67.16000366,67.16000366,67.16000366,67.16000366,May-21,COK21,31/03/2021
BRT_1,08/03/2021,69.97000122,69.97000122,69.97000122,69.97000122,69.97000122,69.97000122,May-21,COK21,31/03/2021
BRT_1,09/03/2021,68.12999725,68.12999725,68.12999725,68.12999725,68.12999725,68.12999725,May-21,COK21,31/03/2021
BRT_1,10/03/2021,67.45999908,67.45999908,67.45999908,67.45999908,67.45999908,67.45999908,May-21,COK21,31/03/2021
BRT_1,11/03/2021,68.44999695,68.44999695,68.44999695,68.44999695,68.44999695,68.44999695,May-21,COK21,31/03/2021
BRT_1,12/03/2021,69.58999634,69.58999634,69.58999634,69.58999634,69.58999634,69.58999634,May-21,COK21,31/03/2021
BRT_1,15/03/2021,69.08000183,69.08000183,69.08000183,69.08000183,69.08000183,69.08000183,May-21,COK21,31/03/2021
BRT_1,16/03/2021,68.80999756,68.80999756,68.80999756,68.80999756,68.80999756,68.80999756,May-21,COK21,31/03/2021
BRT_1,17/03/2021,68.38999939,68.38999939,68.38999939,68.38999939,68.38999939,68.38999939,May-21,COK21,31/03/2021
BRT_1,18/03/2021,67.76999664,67.76999664,67.76999664,67.76999664,67.76999664,67.76999664,May-21,COK21,31/03/2021
BRT_1,19/03/2021,62.99000168,62.99000168,62.99000168,62.99000168,62.99000168,62.99000168,May-21,COK21,31/03/2021
BRT_1,22/03/2021,64.52999878,64.52999878,64.52999878,64.52999878,64.52999878,64.52999878,May-21,COK21,31/03/2021
BRT_1,23/03/2021,64.30000305,64.30000305,64.30000305,64.30000305,64.30000305,64.30000305,May-21,COK21,31/03/2021
BRT_1,24/03/2021,60.5,60.5,60.5,60.5,60.5,60.5,May-21,COK21,31/03/2021
BRT_1,25/03/2021,63.99000168,63.99000168,63.99000168,63.99000168,63.99000168,63.99000168,May-21,COK21,31/03/2021
BRT_1,26/03/2021,62.00999832,62.00999832,62.00999832,62.00999832,62.00999832,62.00999832,May-21,COK21,31/03/2021
BRT_1,29/03/2021,64.58000183,64.58000183,64.58000183,64.58000183,64.58000183,64.58000183,May-21,COK21,31/03/2021
BRT_1,30/03/2021,65.19999695,65.19999695,65.19999695,65.19999695,65.19999695,65.19999695,May-21,COK21,31/03/2021
BRT_1,31/03/2021,64.12999725,64.12999725,64.12999725,64.12999725,64.12999725,64.12999725,May-21,COK21,31/03/2021
BRT_1,01/04/2021,63.11999893,63.11999893,63.11999893,63.11999893,63.11999893,63.11999893,Jun-21,COM21,30/04/2021
BRT_1,05/04/2021,64.56999969,64.56999969,64.56999969,64.56999969,64.56999969,64.56999969,Jun-21,COM21,30/04/2021
BRT_1,06/04/2021,62.31999969,62.31999969,62.31999969,62.31999969,62.31999969,62.31999969,Jun-21,COM21,30/04/2021
BRT_1,07/04/2021,62.59999847,62.59999847,62.59999847,62.59999847,62.59999847,62.59999847,Jun-21,COM21,30/04/2021
BRT_1,08/04/2021,63.02000046,63.02000046,63.02000046,63.02000046,63.02000046,63.02000046,Jun-21,COM21,30/04/2021
BRT_1,09/04/2021,63.27999878,63.27999878,63.27999878,63.27999878,63.27999878,63.27999878,Jun-21,COM21,30/04/2021
BRT_1,12/04/2021,63.02999878,63.02999878,63.02999878,63.02999878,63.02999878,63.02999878,Jun-21,COM21,30/04/2021
BRT_1,13/04/2021,63.24000168,63.24000168,63.24000168,63.24000168,63.24000168,63.24000168,Jun-21,COM21,30/04/2021
BRT_1,14/04/2021,64.01000214,64.01000214,64.01000214,64.01000214,64.01000214,64.01000214,Jun-21,COM21,30/04/2021
BRT_1,15/04/2021,66.37999725,66.37999725,66.37999725,66.37999725,66.37999725,66.37999725,Jun-21,COM21,30/04/2021
BRT_1,16/04/2021,66.86000061,66.86000061,66.86000061,66.86000061,66.86000061,66.86000061,Jun-21,COM21,30/04/2021
BRT_1,19/04/2021,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,Jun-21,COM21,30/04/2021
BRT_1,20/04/2021,67.19999695,67.19999695,67.19999695,67.19999695,67.19999695,67.19999695,Jun-21,COM21,30/04/2021
BRT_1,21/04/2021,66.22000122,66.22000122,66.22000122,66.22000122,66.22000122,66.22000122,Jun-21,COM21,30/04/2021
BRT_1,22/04/2021,65.12999725,65.12999725,65.12999725,65.12999725,65.12999725,65.12999725,Jun-21,COM21,30/04/2021
BRT_1,23/04/2021,65.80000305,65.80000305,65.80000305,65.80000305,65.80000305,65.80000305,Jun-21,COM21,30/04/2021
BRT_1,26/04/2021,66.09999847,66.09999847,66.09999847,66.09999847,66.09999847,66.09999847,Jun-21,COM21,30/04/2021
BRT_1,27/04/2021,65.76000214,65.76000214,65.76000214,65.76000214,65.76000214,65.76000214,Jun-21,COM21,30/04/2021
BRT_1,28/04/2021,66.58000183,66.58000183,66.58000183,66.58000183,66.58000183,66.58000183,Jun-21,COM21,30/04/2021
BRT_1,29/04/2021,67.18000031,67.18000031,67.18000031,67.18000031,67.18000031,67.18000031,Jun-21,COM21,30/04/2021
BRT_1,30/04/2021,68.33000183,68.33000183,68.33000183,68.33000183,68.33000183,68.33000183,Jun-21,COM21,30/04/2021
BRT_1,03/05/2021,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,Jul-21,CON21,28/05/2021
BRT_1,04/05/2021,67.75,67.75,67.75,67.75,67.75,67.75,Jul-21,CON21,28/05/2021
BRT_1,05/05/2021,69.34999847,69.34999847,69.34999847,69.34999847,69.34999847,69.34999847,Jul-21,CON21,28/05/2021
BRT_1,06/05/2021,68.47000122,68.47000122,68.47000122,68.47000122,68.47000122,68.47000122,Jul-21,CON21,28/05/2021
BRT_1,07/05/2021,68.26000214,68.26000214,68.26000214,68.26000214,68.26000214,68.26000214,Jul-21,CON21,28/05/2021
BRT_1,10/05/2021,68.73999786,68.73999786,68.73999786,68.73999786,68.73999786,68.73999786,Jul-21,CON21,28/05/2021
BRT_1,11/05/2021,68.29000092,68.29000092,68.29000092,68.29000092,68.29000092,68.29000092,Jul-21,CON21,28/05/2021
BRT_1,12/05/2021,68.77999878,68.77999878,68.77999878,68.77999878,68.77999878,68.77999878,Jul-21,CON21,28/05/2021
BRT_1,13/05/2021,68.87999725,68.87999725,68.87999725,68.87999725,68.87999725,68.87999725,Jul-21,CON21,28/05/2021
BRT_1,14/05/2021,67,67,67,67,67,67,Jul-21,CON21,28/05/2021
BRT_1,17/05/2021,68.91999817,68.91999817,68.91999817,68.91999817,68.91999817,68.91999817,Jul-21,CON21,28/05/2021
BRT_1,18/05/2021,69.61000061,69.61000061,69.61000061,69.61000061,69.61000061,69.61000061,Jul-21,CON21,28/05/2021
BRT_1,19/05/2021,68.41000366,68.41000366,68.41000366,68.41000366,68.41000366,68.41000366,Jul-21,CON21,28/05/2021
BRT_1,20/05/2021,66.62999725,66.62999725,66.62999725,66.62999725,66.62999725,66.62999725,Jul-21,CON21,28/05/2021
BRT_1,21/05/2021,65.22000122,65.22000122,65.22000122,65.22000122,65.22000122,65.22000122,Jul-21,CON21,28/05/2021
BRT_1,24/05/2021,66.72000122,66.72000122,66.72000122,66.72000122,66.72000122,66.72000122,Jul-21,CON21,28/05/2021
BRT_1,25/05/2021,68.47000122,68.47000122,68.47000122,68.47000122,68.47000122,68.47000122,Jul-21,CON21,28/05/2021
BRT_1,26/05/2021,68.55000305,68.55000305,68.55000305,68.55000305,68.55000305,68.55000305,Jul-21,CON21,28/05/2021
BRT_1,27/05/2021,68.77999878,68.77999878,68.77999878,68.77999878,68.77999878,68.77999878,Jul-21,CON21,28/05/2021
BRT_1,28/05/2021,69.69000244,69.69000244,69.69000244,69.69000244,69.69000244,69.69000244,Jul-21,CON21,28/05/2021
BRT_1,31/05/2021,68.98000336,68.98000336,68.98000336,68.98000336,68.98000336,68.98000336,Aug-21,COQ21,30/06/2021
BRT_1,01/06/2021,69.38999939,69.38999939,69.38999939,69.38999939,69.38999939,69.38999939,Aug-21,COQ21,30/06/2021
BRT_1,02/06/2021,70.55000305,70.55000305,70.55000305,70.55000305,70.55000305,70.55000305,Aug-21,COQ21,30/06/2021
BRT_1,03/06/2021,71.26999664,71.26999664,71.26999664,71.26999664,71.26999664,71.26999664,Aug-21,COQ21,30/06/2021
BRT_1,04/06/2021,71.25,71.25,71.25,71.25,71.25,71.25,Aug-21,COQ21,30/06/2021
BRT_1,07/06/2021,71.81999969,71.81999969,71.81999969,71.81999969,71.81999969,71.81999969,Aug-21,COQ21,30/06/2021
BRT_1,08/06/2021,71.41999817,71.41999817,71.41999817,71.41999817,71.41999817,71.41999817,Aug-21,COQ21,30/06/2021
BRT_1,09/06/2021,72.16999817,72.16999817,72.16999817,72.16999817,72.16999817,72.16999817,Aug-21,COQ21,30/06/2021
BRT_1,10/06/2021,72.02999878,72.02999878,72.02999878,72.02999878,72.02999878,72.02999878,Aug-21,COQ21,30/06/2021
